user_id,order_date,gmv,margin,items,order_id,is_first_order
17005,2026-05-27,2813.0,200.0,1,11,False
17005,2026-06-01,2636.0,134.0,4,12,False
17005,2026-06-07,1278.0,244.0,4,13,False
17005,2026-06-08,3262.0,119.0,2,14,False
17006,2025-11-30,1411.0,247.0,5,1,True
17006,2025-12-21,2142.0,264.0,6,2,False
17006,2025-12-30,2773.0,203.0,5,3,False
17006,2026-01-28,1564.0,209.0,4,4,False
17006,2026-02-05,1566.0,169.0,7,5,False
17006,2026-02-06,1534.0,245.0,3,6,False
17007,2026-06-03,2652.0,138.0,2,1,True
17007,2026-06-09,2376.0,38.0,3,2,False
17007,2026-06-10,3104.0,131.0,5,3,False
17007,2026-07-05,2644.0,153.0,1,4,False
17007,2026-07-13,730.0,68.0,2,5,False
17007,2026-08-12,1135.0,166.0,1,6,False
17008,2026-02-02,2733.0,216.0,4,1,True
17008,2026-02-26,2464.0,245.0,1,2,False
17008,2026-03-26,2056.0,231.0,4,3,False
17009,2026-03-30,1756.0,280.0,5,1,True
17009,2026-03-31,2077.0,141.0,3,2,False
17009,2026-04-01,1077.0,303.0,3,3,False
17009,2026-04-02,2589.0,237.0,3,4,False
17009,2026-04-04,1762.0,265.0,3,5,False
17009,2026-04-13,2924.0,249.0,6,6,False
17009,2026-04-14,1329.0,170.0,2,7,False
17009,2026-04-16,2013.0,287.0,1,8,False
17009,2026-04-17,1000.0,237.0,1,9,False
17009,2026-04-18,1245.0,313.0,5,10,False
17009,2026-04-20,2775.0,228.0,6,11,False
17009,2026-04-21,300.0,239.0,3,12,False
17009,2026-04-23,3145.0,140.0,3,13,False
17009,2026-04-24,1907.0,272.0,6,14,False
17009,2026-04-26,840.0,278.0,7,15,False
17009,2026-04-28,300.0,204.0,4,16,False
17009,2026-04-29,1581.0,183.0,5,17,False
17009,2026-05-04,1829.0,246.0,5,18,False
17009,2026-05-06,3151.0,183.0,3,19,False
17009,2026-05-07,1243.0,137.0,3,20,False
17009,2026-05-08,1312.0,94.0,5,21,False
17009,2026-05-09,2490.0,159.0,4,22,False
17009,2026-05-11,1969.0,223.0,1,23,False
17009,2026-05-14,2889.0,300.0,1,24,False
17009,2026-05-15,2570.0,233.0,3,25,False
17009,2026-05-17,1985.0,195.0,5,26,False
17009,2026-05-18,923.0,285.0,2,27,False
17009,2026-05-28,2027.0,212.0,3,28,False
17009,2026-06-03,2892.0,209.0,2,29,False
17009,2026-06-05,1687.0,235.0,6,30,False
17009,2026-06-07,1086.0,213.0,5,31,False
17009,2026-06-08,722.0,147.0,4,32,False
17009,2026-06-09,2039.0,229.0,1,33,False
17009,2026-06-11,694.0,204.0,4,34,False
17009,2026-06-17,1311.0,239.0,6,35,False
17009,2026-06-21,1949.0,221.0,4,36,False
17009,2026-06-22,1586.0,190.0,3,37,False
17009,2026-06-27,2064.0,158.0,5,38,False
17009,2026-07-01,2715.0,171.0,5,39,False
17009,2026-07-04,1168.0,315.0,1,40,False
17009,2026-07-07,1708.0,169.0,2,41,False
17009,2026-07-21,2195.0,175.0,3,42,False
17009,2026-07-22,711.0,209.0,2,43,False
17010,2025-11-26,2413.0,268.0,4,1,True
17010,2025-11-30,700.0,215.0,3,2,False
17010,2025-12-02,3202.0,102.0,4,3,False
17010,2025-12-03,2180.0,172.0,2,4,False
17011,2025-08-28,2048.0,231.0,2,1,True
17011,2025-08-31,2422.0,207.0,5,2,False
17011,2025-09-01,2010.0,199.0,1,3,False
17011,2025-09-05,1276.0,147.0,4,4,False
17011,2025-09-08,1001.0,230.0,2,5,False
17011,2025-09-15,1242.0,236.0,3,6,False
17011,2025-09-16,2445.0,283.0,3,7,False
17011,2025-09-17,2780.0,157.0,3,8,False
17011,2025-09-19,2995.0,176.0,1,9,False
17011,2025-09-20,1994.0,261.0,5,10,False
17011,2025-09-29,2706.0,260.0,5,11,False
17011,2025-10-02,1419.0,140.0,2,12,False
17011,2025-10-07,2456.0,321.0,5,13,False
17011,2025-10-14,1753.0,165.0,1,14,False
17011,2025-10-15,2542.0,156.0,4,15,False
17011,2025-10-25,1751.0,167.0,5,16,False
17011,2025-11-06,2198.0,168.0,3,17,False
17011,2025-11-08,1409.0,350.0,1,18,False
17011,2025-11-10,4857.0,278.0,4,19,False
17011,2025-11-15,634.0,208.0,6,20,False
17011,2025-11-17,1958.0,203.0,3,21,False
17011,2025-11-21,1175.0,200.0,3,22,False
17011,2025-11-23,1973.0,46.0,1,23,False
17011,2025-11-27,1333.0,183.0,5,24,False
17011,2025-12-06,2242.0,164.0,1,25,False
17011,2025-12-11,1403.0,92.0,3,26,False
17011,2025-12-12,2712.0,237.0,2,27,False
17011,2025-12-14,2290.0,284.0,2,28,False
17011,2025-12-15,2334.0,137.0,4,29,False
17012,2025-11-06,1036.0,329.0,2,1,True
17012,2025-11-28,1574.0,283.0,4,2,False
17012,2025-12-06,2302.0,175.0,2,3,False
17012,2025-12-17,608.0,224.0,5,4,False
17012,2025-12-30,649.0,248.0,3,5,False
17012,2026-01-08,1564.0,85.0,4,6,False
17012,2026-01-12,903.0,173.0,4,7,False
17014,2026-07-08,2853.0,171.0,4,1,True
17015,2026-06-11,1696.0,75.0,4,1,True
17015,2026-06-13,2921.0,40.0,3,2,False
17015,2026-06-17,4181.0,154.0,5,3,False
17015,2026-06-24,300.0,121.0,3,4,False
17015,2026-06-28,355.0,6.0,1,5,False
17015,2026-06-30,3198.0,112.0,3,6,False
17015,2026-07-06,1727.0,92.0,7,7,False
17015,2026-07-08,1398.0,110.0,3,8,False
17015,2026-07-16,1960.0,119.0,3,9,False
17015,2026-07-17,3048.0,150.0,1,10,False
17015,2026-08-12,3341.0,77.0,4,11,False
17016,2025-08-10,2659.0,264.0,2,1,True
17016,2025-08-12,691.0,270.0,4,2,False
17016,2025-08-18,1151.0,250.0,2,3,False
17016,2025-08-23,2068.0,262.0,1,4,False
17016,2025-08-24,1442.0,202.0,3,5,False
17016,2025-08-29,2884.0,268.0,3,6,False
17016,2025-09-05,2304.0,181.0,4,7,False
17016,2025-09-11,3494.0,181.0,1,8,False
17016,2025-09-13,3337.0,181.0,4,9,False
17016,2025-09-16,2194.0,281.0,1,10,False
17016,2025-09-28,1735.0,279.0,6,11,False
17016,2025-10-06,944.0,265.0,1,12,False
17016,2025-10-08,2614.0,249.0,2,13,False
17016,2025-10-12,2271.0,150.0,1,14,False
17016,2025-10-23,1597.0,107.0,5,15,False
17016,2025-10-25,1789.0,204.0,4,16,False
17016,2025-10-26,1015.0,282.0,4,17,False
17016,2025-10-28,2365.0,221.0,1,18,False
17016,2025-11-02,2010.0,156.0,5,19,False
17016,2025-11-06,2007.0,141.0,4,20,False
17016,2025-11-19,1624.0,169.0,3,21,False
17016,2025-11-20,1564.0,236.0,3,22,False
17016,2025-11-29,1456.0,271.0,6,23,False
17016,2025-12-01,1524.0,211.0,3,24,False
17017,2026-05-21,3877.0,141.0,4,1,True
17017,2026-05-22,2446.0,243.0,1,2,False
17017,2026-05-24,3088.0,223.0,2,3,False
17017,2026-05-27,2766.0,211.0,2,4,False
17017,2026-05-31,300.0,213.0,4,5,False
17017,2026-06-09,1585.0,204.0,5,6,False
17017,2026-06-11,1447.0,219.0,3,7,False
17017,2026-06-19,1742.0,187.0,4,8,False
17017,2026-06-20,1263.0,129.0,4,9,False
17017,2026-06-24,2581.0,179.0,1,10,False
17017,2026-06-28,4014.0,116.0,6,11,False
17017,2026-06-30,2043.0,136.0,3,12,False
17017,2026-07-05,3215.0,112.0,4,13,False
17017,2026-07-08,2273.0,282.0,3,14,False
17017,2026-07-09,2021.0,184.0,2,15,False
17017,2026-07-10,3249.0,227.0,3,16,False
17017,2026-07-13,767.0,176.0,2,17,False
17017,2026-07-16,1770.0,245.0,4,18,False
17017,2026-07-20,967.0,139.0,1,19,False
17017,2026-07-23,3297.0,279.0,2,20,False
17017,2026-07-27,1145.0,276.0,4,21,False
17017,2026-08-06,394.0,312.0,4,22,False
17017,2026-08-07,300.0,155.0,1,23,False
17017,2026-08-15,1124.0,293.0,5,24,False
17018,2026-02-02,3395.0,254.0,3,1,True
17018,2026-02-08,1579.0,201.0,2,2,False
17018,2026-02-10,3126.0,191.0,2,3,False
17018,2026-02-21,2575.0,209.0,1,4,False
17018,2026-02-27,788.0,188.0,7,5,False
17018,2026-03-01,2536.0,184.0,4,6,False
17018,2026-03-02,3837.0,186.0,2,7,False
17018,2026-03-13,1971.0,287.0,4,8,False
17018,2026-04-26,1146.0,165.0,2,9,False
17018,2026-05-23,1553.0,256.0,5,10,False
17018,2026-05-29,1684.0,252.0,2,11,False
17019,2026-04-13,1531.0,210.0,1,1,True
17019,2026-04-18,933.0,229.0,1,2,False
17019,2026-04-20,1854.0,247.0,3,3,False
17019,2026-04-24,2916.0,168.0,3,4,False
17019,2026-04-25,3638.0,196.0,3,5,False
17019,2026-04-26,3789.0,161.0,6,6,False
17019,2026-05-01,1894.0,214.0,2,7,False
17019,2026-05-04,1543.0,202.0,2,8,False
17019,2026-05-07,2158.0,177.0,2,9,False
17019,2026-05-09,831.0,161.0,3,10,False
17019,2026-05-10,2618.0,176.0,2,11,False
17019,2026-05-12,2462.0,263.0,4,12,False
17019,2026-05-13,2001.0,165.0,3,13,False
17019,2026-05-14,2262.0,184.0,4,14,False
17019,2026-05-15,2225.0,222.0,2,15,False
17019,2026-05-20,2090.0,245.0,6,16,False
17019,2026-05-24,1769.0,209.0,4,17,False
17019,2026-05-25,1540.0,159.0,2,18,False
17019,2026-05-26,3201.0,224.0,2,19,False
17019,2026-06-05,1688.0,286.0,7,20,False
17019,2026-06-06,782.0,204.0,4,21,False
17019,2026-06-09,2115.0,259.0,1,22,False
17019,2026-06-10,1664.0,307.0,3,23,False
17019,2026-06-11,2336.0,244.0,2,24,False
17019,2026-06-12,1943.0,233.0,2,25,False
17019,2026-06-27,300.0,221.0,2,26,False
17019,2026-06-29,2548.0,178.0,2,27,False
17019,2026-07-02,1283.0,135.0,5,28,False
17019,2026-07-09,1328.0,186.0,2,29,False
17019,2026-07-13,2072.0,204.0,1,30,False
17019,2026-07-14,2888.0,247.0,2,31,False
17019,2026-07-16,1079.0,113.0,2,32,False
17019,2026-07-17,3526.0,270.0,5,33,False
17019,2026-07-21,2069.0,252.0,2,34,False
17019,2026-07-26,2176.0,228.0,4,35,False
17019,2026-07-28,1386.0,283.0,5,36,False
17019,2026-07-29,2484.0,150.0,3,37,False
17019,2026-08-02,1188.0,155.0,2,38,False
17019,2026-08-04,1968.0,251.0,2,39,False
17019,2026-08-07,1973.0,208.0,3,40,False
17020,2025-12-14,1777.0,64.0,1,1,True
17020,2025-12-15,830.0,115.0,5,2,False
17020,2025-12-18,620.0,113.0,2,3,False
17020,2025-12-19,1065.0,72.0,8,4,False
17020,2025-12-24,2887.0,161.0,1,5,False
17020,2026-01-01,363.0,185.0,6,6,False
17020,2026-01-03,2236.0,217.0,8,7,False
17020,2026-01-06,3037.0,118.0,4,8,False
17020,2026-01-08,2533.0,151.0,3,9,False
17020,2026-01-11,917.0,63.0,2,10,False
17020,2026-01-12,1575.0,175.0,3,11,False
17020,2026-01-20,3118.0,151.0,2,12,False
17020,2026-02-04,2112.0,222.0,6,13,False
17020,2026-02-09,826.0,190.0,4,14,False
17020,2026-02-14,1215.0,127.0,1,15,False
17020,2026-02-22,2744.0,227.0,1,16,False
17020,2026-02-28,2255.0,133.0,5,17,False
17020,2026-03-01,1934.0,142.0,3,18,False
17020,2026-03-03,1483.0,168.0,1,19,False
17020,2026-03-07,1833.0,168.0,2,20,False
17020,2026-03-14,890.0,184.0,2,21,False
17020,2026-03-26,2220.0,249.0,3,22,False
17021,2026-04-05,3970.0,-76.0,1,1,True
17021,2026-05-07,2062.0,-20.0,4,2,False
17021,2026-05-12,2248.0,-35.0,1,3,False
17021,2026-05-23,2518.0,33.0,2,4,False
17021,2026-06-27,1768.0,68.0,1,5,False
17022,2025-09-23,1620.0,152.0,4,1,True
17022,2025-10-06,1939.0,168.0,3,2,False
17022,2025-10-15,2136.0,173.0,3,3,False
17022,2025-10-20,1624.0,256.0,3,4,False
17022,2025-10-23,2085.0,135.0,3,5,False
17022,2025-11-04,1892.0,197.0,3,6,False
17022,2025-11-19,300.0,253.0,2,7,False
17022,2025-11-27,1172.0,223.0,4,8,False
17022,2025-11-30,2082.0,249.0,5,9,False
17023,2025-12-14,2549.0,90.0,1,1,True
17024,2026-06-14,1129.0,86.0,3,1,True
17024,2026-07-02,1394.0,135.0,2,2,False
17024,2026-07-24,3371.0,79.0,5,3,False
17025,2025-09-17,300.0,145.0,3,1,True
17025,2025-10-11,3684.0,107.0,1,2,False
17025,2025-10-12,827.0,112.0,6,3,False
17025,2025-10-24,2653.0,143.0,1,4,False
17025,2026-01-04,877.0,201.0,2,5,False
17026,2025-08-12,2967.0,192.0,4,1,True
17026,2025-08-13,2394.0,207.0,2,2,False
17026,2025-08-16,2890.0,143.0,5,3,False
17026,2025-08-31,514.0,328.0,1,4,False
17026,2025-10-02,1968.0,271.0,5,5,False
17026,2025-11-10,1399.0,282.0,1,6,False
17027,2026-07-16,877.0,216.0,3,1,True
17027,2026-07-18,2908.0,140.0,5,2,False
17027,2026-07-19,1755.0,269.0,3,3,False
17027,2026-07-23,1463.0,362.0,1,4,False
17027,2026-07-25,2473.0,380.0,2,5,False
17027,2026-07-28,3119.0,197.0,2,6,False
17027,2026-07-29,1970.0,193.0,2,7,False
17027,2026-08-02,1259.0,284.0,5,8,False
17027,2026-08-04,2658.0,175.0,5,9,False
17027,2026-08-07,1144.0,196.0,3,10,False
17027,2026-08-09,2072.0,147.0,3,11,False
17027,2026-08-10,1298.0,245.0,4,12,False
17027,2026-08-13,2896.0,194.0,5,13,False
17027,2026-08-14,2722.0,282.0,3,14,False
17027,2026-08-15,2190.0,239.0,5,15,False
17028,2025-11-21,1842.0,116.0,2,1,True
17028,2025-12-12,3645.0,206.0,2,2,False
17029,2026-04-06,1226.0,306.0,2,1,True
17029,2026-04-24,1582.0,182.0,1,2,False
17029,2026-04-30,2618.0,127.0,3,3,False
17029,2026-06-20,2493.0,247.0,3,4,False
17029,2026-06-26,2573.0,284.0,4,5,False
17029,2026-06-28,1677.0,47.0,4,6,False
17030,2026-06-19,701.0,230.0,3,1,True
17030,2026-06-20,1402.0,187.0,1,2,False
17030,2026-06-28,2719.0,14.0,3,3,False
17030,2026-07-01,1669.0,178.0,4,4,False
17030,2026-07-23,1978.0,193.0,1,5,False
17030,2026-07-27,3524.0,178.0,3,6,False
17030,2026-08-03,1318.0,78.0,7,7,False
17030,2026-08-04,1501.0,141.0,4,8,False
17031,2026-05-13,3842.0,270.0,4,1,True
17031,2026-06-08,2098.0,251.0,1,2,False
17031,2026-06-26,1450.0,243.0,5,3,False
17031,2026-07-12,1386.0,293.0,1,4,False
17031,2026-07-21,1996.0,199.0,1,5,False
17031,2026-07-30,2415.0,270.0,8,6,False
17031,2026-07-31,1069.0,149.0,4,7,False
17031,2026-08-14,373.0,200.0,3,8,False
17032,2025-08-20,2099.0,152.0,4,1,True
17032,2025-09-04,1990.0,213.0,2,2,False
17032,2025-09-19,2568.0,165.0,4,3,False
17032,2025-09-22,2836.0,194.0,6,4,False
17032,2025-09-23,2547.0,108.0,6,5,False
17032,2025-10-15,3055.0,200.0,6,6,False
17032,2025-10-27,2208.0,223.0,2,7,False
17032,2025-11-07,1731.0,178.0,8,8,False
17032,2025-12-06,3744.0,159.0,5,9,False
17033,2026-03-02,814.0,102.0,4,1,True
17034,2026-03-09,2970.0,179.0,3,1,True
17034,2026-03-30,2297.0,115.0,5,2,False
17034,2026-05-11,2317.0,127.0,3,3,False
17034,2026-05-18,1629.0,187.0,3,4,False
17035,2025-12-20,2357.0,135.0,4,1,True
17035,2025-12-24,2390.0,94.0,5,2,False
17035,2026-02-12,1265.0,-10.0,1,3,False
17035,2026-03-23,1386.0,39.0,1,4,False
17035,2026-03-29,2238.0,-10.0,3,5,False
17035,2026-03-30,1771.0,51.0,3,6,False
17036,2026-05-19,2303.0,230.0,3,1,True
17036,2026-05-20,300.0,126.0,3,2,False
17036,2026-06-15,718.0,224.0,4,3,False
17036,2026-06-20,1683.0,156.0,2,4,False
17036,2026-07-29,2786.0,172.0,4,5,False
17037,2026-08-11,1107.0,263.0,1,1,True
17038,2025-10-26,3346.0,188.0,2,1,True
17038,2025-11-08,300.0,257.0,1,2,False
17038,2025-11-14,722.0,150.0,1,3,False
17038,2025-12-20,938.0,120.0,2,4,False
17038,2025-12-23,3305.0,182.0,4,5,False
17038,2026-01-09,2604.0,193.0,2,6,False
17038,2026-01-14,2077.0,235.0,7,7,False
17039,2025-10-26,1253.0,20.0,2,1,True
17039,2025-11-13,1253.0,13.0,2,2,False
17039,2025-11-16,2578.0,128.0,2,3,False
17039,2025-12-02,579.0,23.0,2,4,False
17039,2026-01-10,2113.0,15.0,3,5,False
17040,2026-05-22,1621.0,113.0,3,1,True
17040,2026-05-24,1233.0,105.0,4,2,False
17040,2026-07-02,437.0,219.0,4,3,False
17040,2026-07-12,1409.0,170.0,2,4,False
17040,2026-08-05,3339.0,172.0,5,5,False
17041,2026-02-03,1146.0,103.0,3,1,True
17041,2026-02-04,1334.0,28.0,2,2,False
17041,2026-02-12,1738.0,194.0,6,3,False
17041,2026-02-21,2385.0,97.0,2,4,False
17041,2026-02-28,3245.0,144.0,5,5,False
17041,2026-03-04,2300.0,89.0,5,6,False
17041,2026-03-10,807.0,95.0,1,7,False
17041,2026-03-23,2356.0,95.0,1,8,False
17041,2026-04-27,2040.0,109.0,3,9,False
17041,2026-05-02,1836.0,66.0,4,10,False
17042,2026-06-15,1257.0,141.0,6,1,True
17042,2026-06-30,1922.0,178.0,4,2,False
17043,2025-09-26,1983.0,135.0,3,1,True
17043,2025-11-01,1873.0,156.0,6,2,False
17043,2025-11-12,2732.0,221.0,3,3,False
17044,2025-09-10,860.0,177.0,6,1,True
17044,2025-10-09,300.0,221.0,2,2,False
17044,2025-11-04,3024.0,131.0,4,3,False
17044,2025-11-10,3307.0,213.0,3,4,False
17044,2025-12-06,300.0,284.0,3,5,False
17044,2025-12-07,2147.0,225.0,4,6,False
17045,2026-04-25,2233.0,211.0,3,1,True
17045,2026-05-27,1320.0,187.0,3,2,False
17045,2026-06-13,2392.0,217.0,6,3,False
17045,2026-06-20,2100.0,133.0,5,4,False
17045,2026-06-23,1786.0,113.0,2,5,False
17045,2026-07-03,2079.0,221.0,6,6,False
17046,2026-08-12,1181.0,120.0,6,1,True
17046,2026-08-14,3714.0,166.0,1,2,False
17046,2026-08-15,3827.0,122.0,2,3,False
17047,2025-09-11,1737.0,218.0,3,1,True
17047,2025-09-13,1295.0,250.0,4,2,False
17047,2025-09-17,2448.0,170.0,4,3,False
17047,2025-11-01,1185.0,211.0,2,4,False
17047,2025-11-02,1842.0,274.0,5,5,False
17047,2025-11-28,3109.0,149.0,1,6,False
17047,2025-12-21,2345.0,211.0,3,7,False
17047,2026-01-01,2134.0,283.0,4,8,False
17048,2026-07-06,1952.0,213.0,7,1,True
17048,2026-07-07,1686.0,313.0,2,2,False
17048,2026-07-14,1833.0,193.0,4,3,False
17048,2026-07-15,2199.0,114.0,8,4,False
17049,2026-01-08,315.0,189.0,5,1,True
17049,2026-01-30,1834.0,60.0,1,2,False
17049,2026-03-07,1791.0,164.0,3,3,False
17049,2026-04-16,1959.0,121.0,2,4,False
17050,2025-08-13,1713.0,125.0,4,1,True
17050,2025-08-16,300.0,180.0,2,2,False
17050,2025-08-19,2991.0,225.0,3,3,False
17050,2025-08-20,3881.0,201.0,3,4,False
17050,2025-08-23,897.0,238.0,2,5,False
17050,2025-08-30,300.0,179.0,3,6,False
17050,2025-08-31,2626.0,226.0,3,7,False
17050,2025-09-05,1578.0,187.0,3,8,False
17050,2025-09-06,820.0,111.0,3,9,False
17050,2025-09-07,2986.0,231.0,2,10,False
17050,2025-09-08,2006.0,233.0,2,11,False
17050,2025-09-09,300.0,249.0,3,12,False
17050,2025-09-19,2123.0,227.0,5,13,False
17050,2025-09-21,1871.0,278.0,4,14,False
17050,2025-09-22,1463.0,238.0,3,15,False
17050,2025-09-26,2364.0,253.0,9,16,False
17050,2025-09-27,2228.0,184.0,6,17,False
17050,2025-09-29,1846.0,119.0,2,18,False
17050,2025-10-08,3667.0,191.0,2,19,False
17050,2025-10-09,300.0,209.0,1,20,False
17050,2025-10-10,2659.0,154.0,4,21,False
17050,2025-10-18,2968.0,149.0,4,22,False
17050,2025-10-22,2334.0,269.0,2,23,False
17050,2025-10-27,1292.0,146.0,2,24,False
17050,2025-10-28,2326.0,159.0,4,25,False
17050,2025-10-29,1386.0,321.0,4,26,False
17050,2025-10-30,2537.0,216.0,7,27,False
17050,2025-11-10,1783.0,196.0,3,28,False
17050,2025-11-18,3267.0,296.0,2,29,False
17050,2025-11-20,1165.0,174.0,1,30,False
17050,2025-11-21,1397.0,183.0,2,31,False
17050,2025-11-26,2834.0,244.0,7,32,False
17051,2026-03-19,967.0,141.0,3,1,True
17052,2025-11-26,1749.0,157.0,1,1,True
17052,2025-12-18,568.0,200.0,2,2,False
17052,2025-12-30,300.0,263.0,3,3,False
17052,2026-02-08,1908.0,186.0,8,4,False
17052,2026-03-02,1388.0,173.0,2,5,False
17052,2026-03-05,300.0,274.0,4,6,False
17052,2026-03-06,1988.0,193.0,4,7,False
17052,2026-03-13,1752.0,206.0,4,8,False
17053,2026-05-28,1441.0,158.0,2,1,True
17053,2026-06-16,632.0,317.0,4,2,False
17053,2026-06-26,2155.0,176.0,6,3,False
17053,2026-06-28,1950.0,235.0,3,4,False
17053,2026-07-11,1537.0,328.0,4,5,False
17053,2026-07-26,300.0,229.0,4,6,False
17053,2026-08-03,2139.0,180.0,1,7,False
17053,2026-08-07,330.0,187.0,5,8,False
17054,2025-11-27,2568.0,181.0,3,1,True
17054,2025-12-05,2276.0,174.0,6,2,False
17054,2025-12-28,2008.0,278.0,1,3,False
17054,2025-12-31,1534.0,154.0,5,4,False
17054,2026-01-06,2159.0,264.0,4,5,False
17054,2026-01-12,442.0,177.0,3,6,False
17054,2026-01-23,1049.0,213.0,4,7,False
17054,2026-01-25,2405.0,226.0,1,8,False
17054,2026-01-31,1187.0,204.0,8,9,False
17055,2026-02-01,2785.0,181.0,1,1,True
17055,2026-02-03,644.0,173.0,5,2,False
17055,2026-02-06,2871.0,139.0,4,3,False
17055,2026-02-08,1134.0,209.0,1,4,False
17055,2026-02-10,2735.0,100.0,4,5,False
17055,2026-02-17,300.0,192.0,3,6,False
17055,2026-02-18,3371.0,182.0,3,7,False
17055,2026-02-19,3472.0,158.0,4,8,False
17055,2026-02-20,2176.0,167.0,2,9,False
17055,2026-02-22,2438.0,210.0,1,10,False
17055,2026-03-05,2808.0,194.0,3,11,False
17055,2026-03-06,700.0,228.0,2,12,False
17055,2026-03-08,1767.0,142.0,1,13,False
17055,2026-03-17,2460.0,119.0,3,14,False
17055,2026-03-20,1189.0,186.0,4,15,False
17055,2026-03-23,2069.0,152.0,4,16,False
17055,2026-03-30,2360.0,117.0,1,17,False
17055,2026-03-31,992.0,215.0,6,18,False
17055,2026-04-01,2284.0,93.0,7,19,False
17055,2026-04-03,1378.0,232.0,5,20,False
17055,2026-04-09,2707.0,181.0,4,21,False
17055,2026-04-17,1347.0,151.0,2,22,False
17055,2026-05-01,2298.0,267.0,6,23,False
17055,2026-05-06,2267.0,171.0,3,24,False
17055,2026-05-10,1173.0,345.0,6,25,False
17055,2026-05-13,955.0,191.0,1,26,False
17055,2026-05-17,2653.0,161.0,3,27,False
17055,2026-05-23,1132.0,150.0,7,28,False
17056,2026-01-16,1732.0,105.0,1,1,True
17056,2026-02-08,1598.0,16.0,2,2,False
17057,2026-06-20,2015.0,130.0,1,1,True
17057,2026-07-04,1166.0,75.0,4,2,False
17057,2026-08-04,4768.0,-28.0,3,3,False
17057,2026-08-10,1654.0,33.0,3,4,False
17058,2026-07-20,2373.0,102.0,1,1,True
17058,2026-07-25,330.0,87.0,2,2,False
17059,2026-01-01,1220.0,177.0,2,1,True
17059,2026-01-10,2530.0,86.0,6,2,False
17059,2026-02-06,3243.0,104.0,5,3,False
17059,2026-02-09,604.0,98.0,4,4,False
17059,2026-02-21,2957.0,174.0,2,5,False
17059,2026-02-22,509.0,125.0,4,6,False
17059,2026-03-05,922.0,52.0,8,7,False
17059,2026-03-21,2389.0,131.0,4,8,False
17059,2026-04-22,763.0,81.0,4,9,False
17060,2026-02-26,2146.0,242.0,1,1,True
17060,2026-03-01,2615.0,198.0,6,2,False
17060,2026-03-06,2922.0,129.0,3,3,False
17060,2026-03-19,1987.0,181.0,7,4,False
17060,2026-04-09,2452.0,178.0,7,5,False
17060,2026-05-01,2056.0,181.0,3,6,False
17060,2026-05-12,437.0,162.0,5,7,False
17060,2026-05-13,1525.0,233.0,1,8,False
17061,2026-08-08,1766.0,158.0,2,1,True
17061,2026-08-12,1118.0,186.0,6,2,False
17061,2026-08-15,1571.0,218.0,4,3,False
17062,2025-10-08,3080.0,250.0,1,1,True
17062,2025-10-15,509.0,235.0,5,2,False
17062,2025-10-18,2162.0,236.0,2,3,False
17062,2025-10-21,3056.0,234.0,3,4,False
17062,2025-10-31,787.0,286.0,2,5,False
17062,2025-11-02,1086.0,205.0,3,6,False
17062,2025-11-17,1443.0,210.0,2,7,False
17062,2025-11-30,3183.0,272.0,4,8,False
17062,2025-12-01,1048.0,120.0,1,9,False
17062,2026-01-11,2992.0,191.0,8,10,False
17063,2026-06-11,1237.0,146.0,4,1,True
17063,2026-07-15,1884.0,184.0,1,2,False
17064,2026-03-08,2928.0,45.0,3,1,True
17064,2026-03-11,1726.0,79.0,2,2,False
17064,2026-03-15,2003.0,56.0,1,3,False
17064,2026-03-27,1488.0,-12.0,10,4,False
17064,2026-03-31,3033.0,102.0,2,5,False
17064,2026-04-02,3953.0,8.0,1,6,False
17064,2026-04-06,349.0,178.0,5,7,False
17064,2026-04-10,2240.0,31.0,3,8,False
17064,2026-04-14,611.0,36.0,3,9,False
17064,2026-04-15,1018.0,68.0,2,10,False
17064,2026-04-20,458.0,45.0,2,11,False
17064,2026-04-21,300.0,67.0,2,12,False
17064,2026-05-28,2044.0,117.0,6,13,False
17064,2026-06-06,1938.0,122.0,1,14,False
17064,2026-06-07,1808.0,4.0,5,15,False
17064,2026-06-17,1735.0,43.0,2,16,False
17065,2026-07-23,1433.0,107.0,5,1,True
17066,2025-11-19,2153.0,159.0,3,1,True
17066,2025-12-02,2287.0,139.0,3,2,False
17066,2025-12-06,1874.0,262.0,1,3,False
17066,2025-12-28,2619.0,227.0,2,4,False
17066,2026-01-06,2355.0,207.0,4,5,False
17066,2026-01-17,2358.0,190.0,5,6,False
17066,2026-03-01,1878.0,154.0,1,7,False
17066,2026-03-16,888.0,200.0,5,8,False
17066,2026-03-17,1206.0,135.0,7,9,False
17067,2025-12-19,2879.0,178.0,2,1,True
17067,2026-01-15,1179.0,177.0,4,2,False
17067,2026-02-21,1777.0,91.0,3,3,False
17067,2026-03-10,1109.0,122.0,1,4,False
17067,2026-03-14,3400.0,90.0,4,5,False
17068,2025-12-02,1867.0,198.0,1,1,True
17068,2025-12-07,2128.0,189.0,5,2,False
17068,2025-12-15,1572.0,340.0,3,3,False
17068,2025-12-21,300.0,148.0,5,4,False
17068,2025-12-25,300.0,208.0,4,5,False
17068,2025-12-27,1041.0,118.0,3,6,False
17068,2025-12-30,976.0,152.0,3,7,False
17068,2025-12-31,2718.0,177.0,3,8,False
17068,2026-01-02,2104.0,196.0,3,9,False
17068,2026-01-03,2513.0,194.0,3,10,False
17068,2026-01-27,1179.0,200.0,3,11,False
17068,2026-01-28,1432.0,202.0,1,12,False
17068,2026-01-29,1174.0,132.0,4,13,False
